,1e-06,2.06913808111479e-06,4.281332398719396e-06,8.858667904100832e-06,1.8329807108324375e-05,3.792690190732254e-05,7.847599703514606e-05,0.0001623776739188721,0.0003359818286283781,0.0006951927961775605,0.0014384498882876629,0.002976351441631316,0.00615848211066026,0.012742749857031322,0.026366508987303555,0.05455594781168514,0.11288378916846883,0.23357214690901212,0.4832930238571752,1.0
0,0.017060000000000075,0.03824000000000005,0.05709999999999993,0.06854000000000005,0.07167999999999997,0.06884000000000001,0.0631600000000001,0.04459999999999997,0.02534000000000014,0.01322000000000001,0.006320000000000103,0.0028200000000000447,0.001140000000000141,0.00039999999999995595,0.000140000000000029,0.0,2.0000000000020002e-05,2.0000000000020002e-05,4.0000000000040004e-05,4.0000000000040004e-05
1,0.11119999999999997,0.0335399999999999,0.042380000000000084,0.09075999999999995,0.10058000000000011,0.07719999999999994,0.03878000000000004,0.012599999999999945,0.0030600000000000627,0.00029999999999996696,0.00029999999999996696,0.00011999999999989797,8.000000000008001e-05,8.000000000008001e-05,0.0,1.999999999990898e-05,1.999999999990898e-05,4.0000000000040004e-05,1.999999999990898e-05,1.999999999990898e-05
2,0.2561,0.13967999999999992,0.020499999999999963,0.07069999999999999,0.07957999999999998,0.04064000000000001,0.010080000000000089,0.00132000000000021,0.00035999999999991594,0.0007599999999999829,7.999999999996898e-05,0.00021999999999999797,7.999999999996898e-05,8.000000000008001e-05,3.999999999992898e-05,1.999999999990898e-05,0.0,1.999999999990898e-05,1.999999999990898e-05,3.999999999992898e-05
3,0.34192,0.21916000000000002,0.07116,0.03251999999999988,0.03622000000000014,0.010959999999999859,0.0009200000000000319,0.0008199999999999319,0.0013199999999999878,0.0008000000000000229,0.0005600000000000049,7.999999999996898e-05,0.0,5.999999999994898e-05,2.0000000000020002e-05,3.999999999992898e-05,3.999999999992898e-05,2.0000000000020002e-05,0.0,2.0000000000020002e-05
4,0.35827999999999993,0.26761999999999997,0.12183999999999995,0.018380000000000063,0.010460000000000025,0.0045200000000000795,0.0040599999999999525,0.0024199999999999777,0.0007599999999999829,0.00034000000000000696,0.00024000000000001798,0.00019999999999997797,0.00012000000000000899,0.0,0.0,2.0000000000131024e-05,0.0,0.0,0.0,0.0
5,0.30828,0.27356,0.17666000000000004,0.08438000000000001,0.06503999999999999,0.02510000000000001,0.008080000000000087,0.0031200000000000117,0.00042000000000008697,2.0000000000020002e-05,2.0000000000020002e-05,9.999999999998899e-05,5.999999999994898e-05,5.999999999994898e-05,0.0,4.0000000000040004e-05,0.0,0.0,0.0,0.0
6,0.28545999999999994,0.23289999999999988,0.19823999999999997,0.1765199999999999,0.13375999999999988,0.06372,0.018239999999999923,0.006939999999999946,0.0018599999999999728,9.999999999998899e-05,9.999999999998899e-05,0.00017999999999995797,3.999999999992898e-05,1.999999999990898e-05,7.999999999985796e-05,1.999999999990898e-05,1.999999999990898e-05,0.0,0.0,2.0000000000131024e-05
7,0.19999999999999996,0.19773999999999992,0.18211999999999995,0.17859999999999998,0.1652,0.11787999999999998,0.05281999999999998,0.01977999999999991,0.006599999999999939,0.0019000000000000128,0.00045999999999990493,0.00019999999999997797,0.00013999999999991797,9.999999999998899e-05,1.999999999990898e-05,1.999999999990898e-05,1.999999999990898e-05,0.0,0.0,0.0
8,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.08973999999999993,0.05797999999999992,0.03413999999999995,0.01856000000000002,0.009299999999999975,0.0044399999999999995,0.0020999999999999908,0.0009399999999999409,0.00041999999999997595,0.00019999999999997797,7.999999999996898e-05,4.0000000000040004e-05,2.0000000000020002e-05,0.0
