,y,forecasts,scores
0,0.439155,0.0,0.439155
1,0.415055,0.18335316666666662,0.23170183333333338
2,0.385004,0.1960105833333333,0.18899341666666672
3,0.314639,0.20755224999999997,0.10708675000000004
4,0.251116,0.21939149999999996,0.031724500000000044
5,0.207528,0.23369774999999995,0.026169749999999964
6,0.171824,0.2515743333333333,0.07975033333333328
7,0.152782,0.2398715,0.08708949999999999
8,0.13493,0.2383838333333333,0.1034538333333333
9,0.140583,0.2397723333333333,0.0991893333333333
10,0.168997,0.25142566666666666,0.08242866666666665
11,0.212437,0.27055441666666663,0.058117416666666644
12,0.298721,0.29346425,0.005256750000000032
13,0.39036,0.32263458333333334,0.06772541666666665
14,0.402261,0.35442074999999995,0.04784025000000003
15,0.462214,0.386207,0.07600699999999999
16,0.488248,0.41624516666666667,0.07200283333333335
17,0.493306,0.44292375000000006,0.05038224999999996
18,0.53258,0.46562291666666666,0.06695708333333339
19,0.546415,0.4804498333333334,0.06596516666666657
20,0.53496,0.487479,0.047480999999999995
21,0.51681,0.49429741666666666,0.022512583333333336
22,0.513984,0.49551233333333333,0.018471666666666664
23,0.513835,0.4933924166666666,0.02044258333333343
24,0.505356,0.4897600833333333,0.01559591666666671
25,0.497917,0.48255741666666657,0.015359583333333426
26,0.499554,0.47567708333333325,0.023876916666666748
27,0.491669,0.47034625,0.02132275
28,0.489735,0.4688585833333333,0.020876416666666675
29,0.47709,0.47235458333333336,0.004735416666666659
30,0.466825,0.4821235,0.015298499999999993
31,0.478132,0.49101224999999993,0.012880249999999926
32,0.484975,0.49729758333333335,0.012322583333333359
33,0.503124,0.5000869166666666,0.0030370833333334124
34,0.55296,0.5008306666666666,0.05212933333333336
35,0.612318,0.5000124166666666,0.1123055833333334
36,0.587623,0.4988595,0.0887635
37,0.546861,0.4941238333333334,0.05273716666666667
38,0.497025,0.48575575,0.011269250000000008
39,0.470693,0.4818506666666667,0.011157666666666732
40,0.446296,0.4777224166666667,0.03142641666666668
41,0.412229,0.4712759166666667,0.05904691666666667
42,0.368789,0.4584200833333334,0.08963108333333342
43,0.34573,0.44685358333333336,0.10112358333333338
44,0.40479,0.4365763333333333,0.031786333333333305
45,0.42889,0.42727849999999995,0.0016115000000000435
46,0.445254,0.4148938333333334,0.030360166666666577
47,0.44094,0.3998561666666667,0.04108383333333332
48,0.442874,0.3829093333333333,0.059964666666666666
49,0.41089,0.36607399999999995,0.04481600000000002
50,0.378905,0.35041649999999996,0.028488500000000028
51,0.316721,0.32895716666666663,0.012236166666666659
52,0.257959,0.30500599999999994,0.04704699999999995
53,0.214073,0.28150108333333335,0.06742808333333333
54,0.178816,0.26208725,0.08327124999999999
55,0.151889,0.2503471666666667,0.09845816666666668
56,0.1385,0.24817766666666666,0.10967766666666665
57,0.142071,0.24888433333333332,0.10681333333333332
58,0.171675,0.2600540833333333,0.0883790833333333
59,0.214519,0.2783026666666667,0.06378366666666671
60,0.30244,0.30041908333333334,0.00202091666666665
61,0.393038,0.3284365833333333,0.06460141666666669
62,0.395567,0.3592185833333333,0.036348416666666716
63,0.456561,0.3900005833333333,0.06656041666666668
64,0.487504,0.4186006666666666,0.06890333333333337
65,0.488991,0.4455395833333333,0.04345141666666669
66,0.52886,0.46833783333333334,0.060522166666666655
67,0.533323,0.4829664166666666,0.05035658333333337
