,1e-06,2.06913808111479e-06,4.281332398719396e-06,8.858667904100832e-06,1.8329807108324375e-05,3.792690190732254e-05,7.847599703514606e-05,0.0001623776739188721,0.0003359818286283781,0.0006951927961775605,0.0014384498882876629,0.002976351441631316,0.00615848211066026,0.012742749857031322,0.026366508987303555,0.05455594781168514,0.11288378916846883,0.23357214690901212,0.4832930238571752,1.0
0,0.0519400000000001,0.0519400000000001,0.051919999999999966,0.051919999999999966,0.051879999999999926,0.051879999999999926,0.052040000000000086,0.05264000000000002,0.05445999999999995,0.05615999999999999,0.03913999999999995,0.020159999999999956,0.009120000000000017,0.0035400000000000986,0.0008799999999999919,0.00043999999999999595,0.0010999999999999899,0.0014000000000000679,0.0015600000000000058,0.0016399999999999748
1,0.02966000000000002,0.029980000000000118,0.03076000000000012,0.03184000000000009,0.03424000000000005,0.03882000000000008,0.04692000000000007,0.06000000000000005,0.07689999999999997,0.08892000000000011,0.04272000000000009,0.018939999999999957,0.008159999999999945,0.0029799999999999827,0.0006999999999999229,0.00038000000000004697,0.0009799999999999809,0.0012600000000000389,0.0013799999999999368,0.0014399999999998858
2,0.054180000000000006,0.05289999999999995,0.050919999999999965,0.04681999999999997,0.038899999999999935,0.024819999999999953,0.0007999999999999119,0.03380000000000005,0.07532000000000005,0.09836,0.03855999999999993,0.015519999999999978,0.00658000000000003,0.0024000000000001798,0.0005999999999999339,0.00037999999999993594,0.0009199999999999209,0.0010999999999999899,0.0011999999999999789,0.0012599999999999278
3,0.15164,0.15017999999999998,0.14642,0.13968000000000003,0.12619999999999998,0.10102,0.05930000000000002,0.00043999999999999595,0.06494,0.09305999999999992,0.030240000000000045,0.011800000000000033,0.0047200000000000575,0.0017599999999999838,0.000360000000000138,0.00047999999999992493,0.0008199999999999319,0.0010000000000000009,0.0010799999999999699,0.0010999999999999899
4,0.19135999999999997,0.19046000000000007,0.18816,0.1834,0.1735,0.15161999999999998,0.10596000000000005,0.03214000000000006,0.05634000000000006,0.07847999999999988,0.01981999999999995,0.007400000000000073,0.0029400000000001647,0.0009999999999998899,8.000000000008001e-05,0.00043999999999999595,0.0007399999999999629,0.0008200000000000429,0.0008799999999999919,0.0009200000000000319
5,0.16247999999999996,0.16161999999999999,0.15952,0.15588000000000002,0.14861999999999997,0.13514000000000004,0.10855999999999999,0.050980000000000025,0.04376000000000002,0.05725999999999987,0.009560000000000013,0.0028799999999999937,0.0014400000000001079,0.00034000000000000696,0.00019999999999997797,0.0005600000000000049,0.0006800000000000139,0.0007399999999999629,0.0007200000000000539,0.0007200000000000539
6,0.1410999999999999,0.1402199999999999,0.13823999999999992,0.13393999999999995,0.12553999999999998,0.10915999999999992,0.08121999999999996,0.036519999999999886,0.026180000000000092,0.0309600000000001,0.00013999999999991797,0.0012799999999999478,0.0005399999999999849,0.0005999999999999339,0.0005799999999999139,0.0005799999999999139,0.0005799999999999139,0.0005599999999998939,0.0005799999999999139,0.0005399999999999849
7,0.13247999999999993,0.13178,0.13039999999999996,0.12729999999999997,0.12124000000000001,0.10875999999999997,0.0837,0.04039999999999999,0.0037199999999999456,0.0035800000000001386,0.008639999999999981,0.005179999999999962,0.0021599999999999397,0.0010399999999999299,0.0006800000000000139,0.00043999999999999595,0.00039999999999995595,0.00037999999999993594,0.00037999999999993594,0.00035999999999991594
8,0.09053999999999995,0.09041999999999994,0.09021999999999997,0.08960000000000001,0.08809999999999996,0.08450000000000002,0.07665999999999995,0.05711999999999995,0.02749999999999997,0.018919999999999937,0.014959999999999973,0.007479999999999931,0.0036599999999999966,0.0016399999999999748,0.0008599999999999719,0.00048000000000003595,0.00029999999999996696,0.00025999999999992696,0.00021999999999999797,0.00019999999999997797
