,scores
0,0.0824544449048585
1,0.08793891186290893
2,0.026828180170312636
3,0.04401525870956686
4,0.04301338179436724
5,0.024191508139317818
6,0.07055386842496732
7,0.048754176452047104
8,0.06231887796727725
9,0.01820839046060154
10,0.05419920928243667
11,0.09227779531111485
12,0.042381867975296014
13,0.06156146768306337
14,0.06485110675541353
15,0.03996747224281028
16,0.0601813640617739
17,0.05801885965781961
18,0.0550753608994105
19,0.07163844985102788
20,0.0816858634956644
21,0.05079739277842103
22,0.025190709762810026
23,0.057403063951058896
24,0.07171726951257086
25,0.05557612114243025
26,0.051604490738533564
27,0.08261637359228269
28,0.04891266266857241
29,0.09849641994983713
30,0.08529107472642092
31,0.07782166567837873
32,0.06619302193865091
33,0.03155406499851296
34,0.01883237181211173
35,0.026863109175520917
36,0.09995170929363703
37,0.10592888313649987
38,0.0809128642396362
39,0.02145710293474928
40,0.09947764746044596
41,0.09577084140399754
42,0.09299815070528392
43,0.044008381269667184
44,0.1078785686400373
45,0.007829229330353748
46,0.06861418598144896
47,0.0630201830589512
48,0.051331886959236635
49,0.08994856572275156
50,0.0680274795244631
51,0.10966249147021466
52,0.03777998150101551
53,0.02526229826676957
54,0.11871987922043008
55,0.023839397699602284
56,0.06413366595791889
57,0.05274993159077782
58,0.07260237057559538
59,0.09428473005111408
60,0.06652308755225653
61,0.10384883789430387
62,0.022771203476823768
63,0.05432054225076921
64,0.03455531034455854
65,0.0887479918615331
66,0.0501305132829384
67,0.07491590687144375
68,0.021437777156444206
69,0.05110410440098922
70,0.0331078427028041
71,0.09858139124436323
72,0.08487248822944651
73,0.06411074275807306
74,0.05458908000744791
75,0.057124929460806814
76,0.07909037251763208
77,0.06992439015349976
78,0.07881130791299606
79,0.055649912974779205
80,0.12215278532593282
81,0.049847480900686136
82,0.048247652790364595
83,0.05274597049591923
84,0.021996615478492805
85,0.06392169719525002
86,0.11904960122474108
87,0.117639423153857
88,0.12013850090044224
89,0.07096813440215922
90,0.061596215016116417
91,0.056248156040780435
92,0.09937183803339128
93,0.016431723240458725
94,0.07323716471051975
95,0.07818719441686466
96,0.07301084441166152
97,0.10577639660188436
98,0.0480651135789155
99,0.028710726898747017
100,0.031419754708028956
101,0.07334742896562121
102,0.07468930803075223
103,0.11464437091468344
104,0.14862852094047377
105,0.040946218389645135
106,0.04448572093313769
107,0.13756123606815823
108,0.08386184360115635
109,0.09316506139855972
110,0.08874424711731671
111,0.10741325050128889
112,0.0931550843384882
113,0.03317714325479384
114,0.13807091983518774
115,0.09518115349040683
116,0.02489120526696326
117,0.0751710642335632
118,0.10397016569358089
119,0.1071245181092835
120,0.0938550586466421
121,0.12636751014698022
122,0.09995835070067763
123,0.09226333040117847
124,0.11196600789128835
125,0.058270830856481805
126,0.06150053487375039
127,0.13223701258768522
128,0.06258177448128903
129,0.06788903079717375
130,0.03020506930914822
131,0.13560589047620306
132,0.018173660578770484
133,0.11504381576002427
134,0.12808300867246783
135,0.04180383386425446
136,0.12710419002794102
137,0.08510035340835044
138,0.13941115458890982
139,0.07041991580893354
140,0.11498683003635982
141,0.10443995924428127
142,0.1389794772105292
143,0.07837199941500732
144,0.04400220237477413
145,0.09004200522492019
146,0.02817802062943332
147,0.06869705886051103
148,0.11658656254859012
149,0.050304070854689034
150,0.06338324175410949
151,0.11583902194203435
152,0.088635702282074
153,0.051917917106689394
154,0.061736840434929725
155,0.11256096665498083
156,0.09872030617557746
157,0.02771255612029241
158,0.07134808050190623
159,0.16552975530969036
160,0.13591842212307456
161,0.03129468509338353
162,0.0895624222314166
163,0.12367588496674893
164,0.10239312185217248
165,0.05650151611915831
166,0.039275122680246514
167,0.09930217613848813
168,0.12885326802347075
169,0.08217633764692885
170,0.0627547207764031
171,0.11527595343232985
172,0.09163603942922373
173,0.04969886697097756
174,0.1253699489761084
175,0.020026205892830544
176,0.08137061970119577
177,0.1202253519902338
178,0.05602759044981237
179,0.1208067554642905
180,0.06782075437795879
181,0.045072431294500996
182,0.08998812050193329
183,0.0824427126600817
184,0.09126861007716264
185,0.09507532866296439
186,0.17392262047569582
187,0.09216329474192725
188,0.08136189110158167
189,0.034751906142521286
190,0.10847896527219611
191,0.1824982419184076
192,0.10577581944941397
193,0.13992001163670253
194,0.06911985511732081
195,0.1377640041835173
196,0.15849172191807165
197,0.03718632282072996
198,0.06905784481214432
199,0.1765108140167667
200,0.0301459908741868
201,0.13691744798468547
202,0.08777928936226409
203,0.11828009574808583
204,0.13370781586614347
205,0.05111643679039804
206,0.1308252183274457
207,0.1381819777295523
208,0.062451760637796665
209,0.06819513096725596
210,0.10369119778963065
211,0.1020852612299838
212,0.03910244826456212
213,0.08287590552098824
214,0.16771905331597636
215,0.03387314121186947
216,0.08807001453652236
217,0.12831787010093537
218,0.10332351860298158
219,0.1407083924934369
220,0.09350893590965191
221,0.06510405854604327
222,0.1590795128907954
223,0.12858451950143956
224,0.12528482763085466
225,0.1575642614239509
226,0.04520575442992571
227,0.10493607685493841
228,0.17265246098375805
229,0.10662234063446577
230,0.0793764491008061
231,0.06556452355760702
232,0.0830983512832808
233,0.03200569340127418
234,0.11232661642199256
235,0.12659601442335613
236,0.15103231261560884
237,0.14497755812416466
238,0.1677082577604162
239,0.10775324139882284
240,0.16005217678249456
241,0.046669195251299846
242,0.13038153730571247
243,0.17386007680656124
244,0.10584836666178261
245,0.11693005923268615
246,0.11627877900659578
247,0.09317158711129934
248,0.1459676722847549
249,0.19976299218553875
250,0.15247974060358574
251,0.16468832289770646
252,0.14012144182477043
253,0.14872209667227423
254,0.11243443249876277
255,0.017225836109859585
256,0.1919164547765218
257,0.10471999450035704
258,0.053132265397494785
259,0.15935043526772857
260,0.12050463474711075
261,0.1386657361556691
262,0.16820036138901992
263,0.21579800497085475
264,0.0803666596214417
265,0.14784305277121465
266,0.13126826226208865
267,0.16151044606555737
268,0.11793472807941878
269,0.06692285055307225
270,0.013317286433647728
271,0.14302178018258246
272,0.1643929092061882
273,0.157585874928106
274,0.09574178382030345
275,0.09966859987561681
276,0.1812097255745674
277,0.11206579237854873
278,0.2053704047332412
279,0.15107572404209343
280,0.05178435188571889
281,0.1520555636562668
282,0.17425184238818528
283,0.19975183315951253
284,0.07902015991317578
285,0.18073906580855187
286,0.06630002024682628
287,0.18337626033890622
288,0.19546631826575242
289,0.08798405320290682
290,0.1370159073977266
291,0.12238023659375576
292,0.16086796821228275
293,0.16215316410323813
294,0.0866488816654323
295,0.14256508659683786
296,0.09693893340259892
297,0.15314811309370535
298,0.18197496595987608
299,0.06763944825229763
300,0.10006750916295053
301,0.055647644155406024
302,0.05914117232727252
303,0.08804786670265603
304,0.14485764489156536
305,0.20638365533219044
306,0.1286928677196956
307,0.07780724904547974
308,0.0988955013382757
309,0.10782432140233517
310,0.11400328817196781
311,0.20104105306841208
312,0.029383953260572606
313,0.1618010215041896
314,0.15014364111494125
315,0.21783952326176712
316,0.14496004029673507
317,0.18569111860075652
318,0.1892500499773276
319,0.1912719238832412
320,0.08388215457622081
321,0.1538529310480583
322,0.11148546895608442
323,0.08643052147800917
324,0.004560531539400316
325,0.1451889430007393
326,0.05169441944726239
327,0.04962242890012726
328,0.10106227108150065
329,0.09841755607560622
330,0.16809838569409621
331,0.18368867719524443
332,0.028033906188214535
333,0.11191879045022837
334,0.08686299041085677
335,0.22317751295536872
336,0.07302948595447571
337,0.05794735581687954
338,0.05242333738986217
339,0.20809442962071475
340,0.19430896603816689
341,0.21857600636791713
342,0.06697754789310084
343,0.0891722998859908
344,0.15370802800595157
345,0.073837384934555
346,0.15073383326785764
347,0.14618802148170829
348,0.14617055277650823
349,0.11012300751480697
350,0.072922682883396
351,0.10916804323240958
352,0.2076969174839568
353,0.23812022751261003
354,0.11264451252072824
355,0.10072516412114635
356,0.0068021789028797274
357,0.14109936115255192
358,0.25114704190058085
359,0.15848844247517732
360,0.09980781492999588
361,0.09157528397224099
362,0.14557749249996407
363,0.13143137106018107
364,0.07400393196516834
365,0.13509931589562177
366,0.14696205665653592
367,0.10670575407880026
368,0.10108900320558503
369,0.0934981740207104
370,0.18439702003370034
371,0.08916498350696503
372,0.21709279273372784
373,0.06465984047539369
374,0.1857066234651244
375,0.27833953037936593
376,0.17845435469599813
377,0.1749802350552839
378,0.2511633496947845
379,0.13786662279900197
380,0.1913853302134004
381,0.10227323908545365
382,0.07946539223211278
383,0.20750539143153676
384,0.05332437445976036
385,0.11684535601304122
386,0.08680963882465863
387,0.2569985680770046
388,0.15220906780045385
389,0.22494680493047947
390,0.26324509294901
391,0.034317093939781364
392,0.07700395003186469
393,0.22234948653050923
394,0.1821482515150752
395,0.08961925924912582
396,0.16514163648177388
397,0.10657480368477491
398,0.11235910958981697
399,0.04003119531416005
400,0.11796473266545426
401,0.09047799408648094
402,0.2677351866324133
403,0.08024402749719996
404,0.07550627144551833
405,0.15792234491871904
406,0.11354629261064556
407,0.15997706659219196
408,0.025652014337648375
409,0.09555067211725388
410,0.2545479174439673
411,0.16496108571417165
412,0.06913821675441634
413,0.15803758992265984
414,0.24710046086378878
415,0.28299398222458017
416,0.09138188777485057
417,0.17907007329571448
418,0.1414134002249642
419,0.2476184731982121
420,0.25132802232067103
421,0.2579618319922171
422,0.11207410686216485
423,0.15990149857196959
424,0.07264611572762267
425,0.2782193419867043
426,0.2243583614210249
427,0.17787763294455813
428,0.050505258715050745
429,0.14609133144705427
430,0.09856900184955089
431,0.03370623849876077
432,0.19151710699575278
433,0.15972721596617817
434,0.17189872373734902
435,0.18880211365066146
436,0.1572874254640129
437,0.07806770928681152
438,0.18699771569274642
439,0.1449601233151669
440,0.26936532177206357
441,0.2645293779427308
442,0.19811014598388232
443,0.021009761420987903
444,0.18764581283473306
445,0.21659668950395272
446,0.26438407532612557
447,0.12510547101556985
448,0.2374803713160221
449,0.19577703762840318
450,0.09881579472516025
451,0.22505465472310937
452,0.0983716460724682
453,0.2601263827627951
454,0.1678711656897542
455,0.071043187372829
456,0.12149735675467288
457,0.06553453282334716
458,0.2189403580772484
459,0.15520439565782596
460,0.10032308620061849
461,0.13418730176816993
462,0.20015608204725063
463,0.177099172108849
464,0.22045400124651673
465,0.24784005579333052
466,0.20168273402759573
467,0.2492231788614476
468,0.3018300975216169
469,0.17918452891211523
470,0.19176245373848794
471,0.31946804419177816
472,0.04586083882902945
473,0.21393063724920325
474,0.2864872573556601
475,0.1638750080966307
476,0.19290295426160348
477,0.13482595242676518
478,0.17184425500783104
479,0.07970600456905992
480,0.1794709973915979
481,0.16738282743073274
482,0.28038864902540717
483,0.0659821932756784
484,0.19598192566972267
485,0.1420531632102696
486,0.1718766658699761
487,0.10425248143729815
488,0.04712223817985373
489,0.036672371076740554
490,0.1889145870354202
