,1e-06,2.06913808111479e-06,4.281332398719396e-06,8.858667904100832e-06,1.8329807108324375e-05,3.792690190732254e-05,7.847599703514606e-05,0.0001623776739188721,0.0003359818286283781,0.0006951927961775605,0.0014384498882876629,0.002976351441631316,0.00615848211066026,0.012742749857031322,0.026366508987303555,0.05455594781168514,0.11288378916846883,0.23357214690901212,0.4832930238571752,1.0
0,0.7533799999999999,0.75022,0.74482,0.73304,0.7091000000000001,0.66644,0.61136,0.50164,0.30168000000000006,0.14761999999999997,0.057800000000000074,0.013639999999999985,0.0009600000000000719,0.0008600000000000829,0.0005399999999999849,0.000320000000000098,0.00015999999999993797,8.000000000008001e-05,4.0000000000040004e-05,0.0
1,0.68836,0.6847799999999999,0.67912,0.66762,0.6455,0.60406,0.54402,0.45836,0.2741199999999999,0.11603999999999992,0.027879999999999905,0.0026599999999998847,0.0009200000000000319,0.0008600000000000829,0.00048000000000003595,0.000280000000000058,0.00015999999999993797,4.0000000000040004e-05,1.999999999990898e-05,0.0
2,0.6201,0.6178999999999999,0.6132799999999999,0.60236,0.5798399999999999,0.5416599999999999,0.4754999999999999,0.40301999999999993,0.24499999999999988,0.08731999999999995,0.01093999999999995,0.0013199999999999878,0.0008600000000000829,0.0006800000000000139,0.00039999999999995595,0.00024000000000001798,0.00011999999999989797,4.0000000000040004e-05,0.0,0.0
3,0.5460799999999999,0.54452,0.5407599999999999,0.53288,0.5156799999999999,0.47836,0.4163,0.33416,0.2137199999999999,0.06015999999999999,0.008379999999999943,0.0014199999999999768,0.00045999999999990493,0.00042000000000008697,0.000280000000000058,0.000180000000000069,8.000000000008001e-05,2.0000000000131024e-05,0.0,0.0
4,0.46672,0.4655,0.46284000000000003,0.45796000000000003,0.4458,0.41816,0.36072000000000004,0.27371999999999996,0.17544000000000004,0.043360000000000065,0.009400000000000075,0.002080000000000082,9.999999999998899e-05,0.00016000000000016001,0.000140000000000029,0.00011999999999989797,5.999999999994898e-05,2.0000000000131024e-05,0.0,2.0000000000020002e-05
5,0.3819,0.38144,0.3799600000000001,0.37676,0.36938000000000004,0.3527,0.31016,0.22984000000000004,0.13240000000000007,0.03620000000000001,0.011319999999999997,0.0032400000000000206,0.0006200000000000649,9.999999999998899e-05,4.0000000000040004e-05,4.0000000000040004e-05,0.0,0.0,2.0000000000020002e-05,2.0000000000020002e-05
6,0.29284,0.29259999999999997,0.2919599999999999,0.29055999999999993,0.28689999999999993,0.27762,0.25393999999999994,0.19529999999999992,0.10571999999999993,0.036599999999999966,0.01309999999999989,0.0042999999999999705,0.0011799999999999589,0.00043999999999999595,0.00015999999999993797,3.999999999992898e-05,1.999999999990898e-05,1.999999999990898e-05,1.999999999990898e-05,1.999999999990898e-05
7,0.19826,0.19816,0.19799999999999995,0.19757999999999998,0.19643999999999995,0.19355999999999995,0.1839599999999999,0.15591999999999995,0.09651999999999994,0.03815999999999997,0.014359999999999928,0.00537999999999994,0.0018199999999999328,0.0006399999999999739,0.00024000000000001798,5.999999999994898e-05,1.999999999990898e-05,3.999999999992898e-05,1.999999999990898e-05,1.999999999990898e-05
8,0.09965999999999997,0.09965999999999997,0.09965999999999997,0.09965999999999997,0.09961999999999993,0.09927999999999992,0.09829999999999994,0.09321999999999997,0.07382,0.03842000000000001,0.015159999999999951,0.006140000000000034,0.0021200000000000108,0.0008000000000000229,0.00031999999999998696,0.00012000000000000899,5.999999999994898e-05,2.0000000000020002e-05,2.0000000000020002e-05,0.0
